city,entity_id,__last_seen,text,region,note,street,postal_code,country_code,country_name,street_2,__first_seen
,eu-eeas-sanctions.6557,2018-05-01 01:10:08.233177,,,,P.O Box 9525 Cham Holding Building Daraa Highway - Ashrafiyat Sahnaya Rif Dimashq,,SY,SYR,,2018-04-12 07:36:38.923151
Pyongyang,eu-eeas-sanctions.6856,2018-05-01 01:10:09.217408,,,,,,KP,PRK,,2018-04-12 07:36:38.565202
Tehran,eu-eeas-sanctions.6890,2018-05-01 01:10:09.409260,,,,"Haftom Tir Square, South Mofte Avenue, Tour Line No; 3/1, Tehran, Iran P.O. Box 1584864813",,IR,IRN,,2018-04-12 07:36:39.115219
Tehran,eu-eeas-sanctions.6900,2018-05-01 01:10:09.442363,,,,"Postal address: Ziba Building, 10th Floor, Northern Sohrevardi Street",,IR,IRN,,2018-04-12 07:36:39.556674
Damascus,eu-eeas-sanctions.6843,2018-05-01 01:10:09.796950,,,,"New Sham- Building of Syrian Oil Company, PO Box 60694",,SY,SYR,,2018-04-12 07:36:37.864788
Damascus,eu-eeas-sanctions.6844,2018-05-01 01:10:09.897765,,,,Dummar - New Sham - Western Dummer 1st. Island -Property 2299- AFPC Building P.O. Box 7660,,SY,SYR,,2018-04-12 07:36:48.497078
,eu-eeas-sanctions.6864,2018-05-01 01:10:10.376652,,,,,,UG,UGA,,2018-04-12 07:36:38.623987
"Chaman, Baluchistan Province",eu-eeas-sanctions.7065,2018-05-01 01:10:10.401713,,,,,,PK,PAK,,2018-04-12 07:36:42.220803
Kandahar Province,eu-eeas-sanctions.7065,2018-05-01 01:10:10.468644,,,,"Abdul Satar Food Shop, Ayno Mina 0093",,PK,PAK,,2018-04-12 07:36:42.245770
Rubavu/Mudende,eu-eeas-sanctions.7177,2018-05-01 01:10:11.740240,,,,,,RW,RWA,,2018-04-12 07:36:43.837473
Baghdad,eu-eeas-sanctions.2159,2018-05-01 01:09:59.005370,,,,"Al-Masbah, near Al Fatih Square",,IQ,IRQ,,2018-04-12 07:35:53.926580
Damascus,eu-eeas-sanctions.3081,2018-05-01 01:09:59.380417,,,,,,SY,SYR,,2018-04-12 07:35:55.608393
Az Zabadani,eu-eeas-sanctions.3081,2018-05-01 01:09:59.396904,,,,"Al-Shahid Street, Al-Mahata Neighbourhood",,SY,SYR,,2018-04-12 07:35:55.669528
,eu-eeas-sanctions.3081,2018-05-01 01:09:59.414279,,,,,,YE,YEM,,2018-04-12 07:35:55.686296
Mainz,eu-eeas-sanctions.3227,2018-05-01 01:10:00.172396,,,,Refugee shelter Alte Ziegelei,55128,DE,DEU,,2018-04-12 07:35:57.984042
,eu-eeas-sanctions.4000,2018-05-01 01:10:01.065295,,,,,,DZ,DZA,,2018-04-12 07:35:59.592368
Tehran,eu-eeas-sanctions.5681,2018-05-01 01:10:03.876435,,,,"Next to Nirou Battery Mfg. Co, Shahid Babaii Expressway, Nobonyad Square",,IR,IRN,,2018-04-12 07:36:20.019200
Tehran,eu-eeas-sanctions.5681,2018-05-01 01:10:03.893244,,,,"Pasdaran St., P.O. Box 16765",1835,IR,IRN,,2018-04-12 07:36:20.044048
Tehran,eu-eeas-sanctions.5681,2018-05-01 01:10:03.909812,,,,Babaei Highway — Next to Niru M.F.G,,IR,IRN,,2018-04-12 07:36:20.069199
Pyongyang,eu-eeas-sanctions.5816,2018-05-01 01:10:04.460120,,,,"Pulgan Gori Dong 1, Potonggang District",,KP,PRK,,2018-04-12 07:36:18.289162
"Kayla Village near Miram Shah, North Waziristan Agency (NWA), Federally Administered Tribal Areas (FATA)",eu-eeas-sanctions.5925,2018-05-01 01:10:04.893991,,,,,,PK,PAK,,2018-04-12 07:36:18.456148
Peshawar,eu-eeas-sanctions.5925,2018-05-01 01:10:04.910737,,,,,,PK,PAK,,2018-04-12 07:36:18.377658
Kabul,eu-eeas-sanctions.7067,2018-05-01 01:10:11.323294,,,,"Branch Office 6, Shop number 237 Shah Zada Market (also known as Sarai Shahzada), Puli Khishti area, Police District 1",,AF,AFG,,2018-04-12 07:36:45.524596
"Kandahar City, Kandahar Province",eu-eeas-sanctions.7067,2018-05-01 01:10:11.339902,,,,"Branch Office 7, Shops number 21 and 22, 2nd Floor Kandahar City Sarafi Market",,AF,AFG,,2018-04-12 07:36:45.541146
"Kandahar City, Kandahar Province",eu-eeas-sanctions.7067,2018-05-01 01:10:11.356557,,,,"Branch Office 7, New Sarafi Market, 2nd Floor",,AF,AFG,,2018-04-12 07:36:45.557951
"Kandahar City, Kandahar Province",eu-eeas-sanctions.7067,2018-05-01 01:10:11.373252,,,,Branch Office 7 Safi Market,,AF,AFG,,2018-04-12 07:36:45.574582
"Gereshk City, Nahr-e Saraj District, Helmand Province",eu-eeas-sanctions.7067,2018-05-01 01:10:11.389924,,,,Branch Office 8,,AF,AFG,,2018-04-12 07:36:45.654930
"Lashkar Gah, Lashkar Gah District, Helmand Province",eu-eeas-sanctions.7067,2018-05-01 01:10:11.460851,,,,Branch Office 9 Lashkar Gah Bazaar,,AF,AFG,,2018-04-12 07:36:45.724693
"Lashkar Gah District, Helmand Province",eu-eeas-sanctions.7067,2018-05-01 01:10:11.477488,,,,"Branch Office 9, Haji Ghulam Nabi Market, 2nd Floor",,AF,AFG,,2018-04-12 07:36:45.766223
"Herat City, Herat Province",eu-eeas-sanctions.7067,2018-05-01 01:10:11.494109,,,,"Branch Office 10, Suite numbers 196-197, 3rd Floor Khorasan Market",,AF,AFG,,2018-04-12 07:36:45.783028
"District 5, Herat City, Herat Province",eu-eeas-sanctions.7067,2018-05-01 01:10:11.510782,,,,"Branch Office 10 Khorasan Market, Shahre Naw",,AF,AFG,,2018-04-12 07:36:45.800653
"Zaranj District, Nimroz Province",eu-eeas-sanctions.7067,2018-05-01 01:10:11.527580,,,,Branch Office 11 Sarafi Market,,AF,AFG,,2018-04-12 07:36:45.826750
,eu-eeas-sanctions.106538,2018-05-01 01:10:18.466415,,,,,,SY,SYR,,2018-04-12 07:37:51.085257
,eu-eeas-sanctions.106654,2018-05-01 01:10:18.937288,,,,,,IQ,IRQ,,2018-04-12 07:37:51.810386
,eu-eeas-sanctions.106654,2018-05-01 01:10:19.000679,,,,,,SY,SYR,,2018-04-12 07:37:51.871962
Pyongyang (Pyongchon District),eu-eeas-sanctions.107848,2018-05-01 01:10:19.203998,,,,Haeun-2-dong,,KP,PRK,,2018-04-12 07:37:55.630698
(Hama Governorate),eu-eeas-sanctions.113397,2018-05-01 01:10:20.388399,,,,,,SY,SYR,,2018-04-12 07:37:59.715619
(Idlib Governorate),eu-eeas-sanctions.113397,2018-05-01 01:10:20.404885,,,,,,SY,SYR,,2018-04-12 07:37:59.732147
,eu-eeas-sanctions.114262,2018-05-01 01:10:20.446688,,,,,,KP,PRK,,2018-04-12 07:38:05.274486
Pyongyang,eu-eeas-sanctions.114265,2018-05-01 01:10:20.546890,,,,,,KP,PRK,,2018-04-12 07:38:05.316213
Baghdad,eu-eeas-sanctions.2120,2018-05-01 01:09:57.036984,,,,"Museum Square, Karkh",,IQ,IRQ,,2018-04-12 07:35:54.216577
Baghdad,eu-eeas-sanctions.2120,2018-05-01 01:09:57.098665,,,,"Mosul, left side, near Al Hurya Bridge, P.O. Box 368",,IQ,IRQ,,2018-04-12 07:35:54.293453
Baghdad,eu-eeas-sanctions.2120,2018-05-01 01:09:57.115165,,,,"Karkh, Karadat Mariam",,IQ,IRQ,,2018-04-12 07:35:54.318400
Baghdad,eu-eeas-sanctions.2072,2018-05-01 01:09:57.682369,,,,Al Jamhuria Street,,IQ,IRQ,,2018-04-12 07:35:52.774555
Baghdad,eu-eeas-sanctions.2159,2018-05-01 01:09:58.871822,,,,"P.O. Box 2387, Alwiyah, Saadoon St., Karrada Al Basra",,IQ,IRQ,,2018-04-12 07:35:53.857754
Addis Abeba,eu-eeas-sanctions.2099,2018-05-01 01:10:00.164320,,,,Woreda District 24 Kebele Section 13,,ET,ETH,,2018-04-12 07:35:58.025880
"District number 1, Kandahar City, Kandahar Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.389897,,,,"Branch Office 7, Suite number 8, 4th Floor Sarafi Market",,AF,AFG,,2018-04-12 07:36:42.203968
"Kandahar City, Kandahar District, Kandahar Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.460838,,,,"Branch Office 7, Shop number 25, 5th Floor Sarafi Market",,AF,AFG,,2018-04-12 07:36:42.220656
"Gerd-e-Jangal, Chaghi District, Baluchistan Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.494198,,,,Branch Office 9,,PK,PAK,,2018-04-12 07:36:42.254053
"Chaghi, Chaghi District, Baluchistan Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.510813,,,,Branch Office 10,,PK,PAK,,2018-04-12 07:36:42.320691
"Waish Border, Spin Boldak District, Kandahar Province",eu-eeas-sanctions.7068,2018-05-01 01:10:11.527564,,,,"Branch Office 11 Aziz Market, in front of Azizi Bank",,AF,AFG,,2018-04-12 07:36:42.340390
"Quetta, Baluchistan Provinc",eu-eeas-sanctions.7068,2018-05-01 01:10:11.594512,,,,Branch Office 1 Munsafi Road,,PK,PAK,,2018-04-12 07:36:42.357106
Donetsk,eu-eeas-sanctions.7420,2018-05-01 01:10:14.309325,,,,13 Prospect Zasyadko,,UA,UKR,,2018-04-12 07:37:30.437543
"Damascus Province, Yabroud, Al Jalaa St",eu-eeas-sanctions.7586,2018-05-01 01:10:16.802537,,,,,,SY,SYR,,2018-04-12 07:37:49.177070
Karbala,eu-eeas-sanctions.113393,2018-05-01 01:10:20.438390,,,,Al-Abbas Street,,IQ,IRQ,,2018-04-12 07:38:00.062182
Baghdad,eu-eeas-sanctions.113393,2018-05-01 01:10:20.505276,,,,"Al-Kadhumi Complex, Al-Harthia",,IQ,IRQ,,2018-04-12 07:38:00.124273
Al-Qaim Al Anbar Province,eu-eeas-sanctions.115730,2018-05-01 01:10:21.277236,,,,,,IQ,IRQ,,2018-04-12 07:37:59.773849
,eu-eeas-sanctions.3185,2018-05-01 01:09:59.930580,,,,,,UG,UGA,,2018-04-12 07:35:56.867094
Tehran,eu-eeas-sanctions.3788,2018-05-01 01:10:00.739541,,,,"33 Hormozan Building, Pirozan St., Sharaj Ghods,",,IR,IRN,,2018-04-12 07:35:58.628683
,eu-eeas-sanctions.3343,2018-05-01 01:10:01.056840,,,,,,PH,PHL,,2018-04-12 07:35:57.225622
Kampala,eu-eeas-sanctions.3743,2018-05-01 01:10:01.452779,,,,"Plot 55A, Upper Kololo Terrace",,UG,UGA,,2018-04-12 07:35:58.475517
Carthage,eu-eeas-sanctions.6085,2018-05-01 01:10:04.735766,,,,49 avenue Habib Bourguiba,,TN,TUN,,2018-04-12 07:36:18.672413
Monastir,eu-eeas-sanctions.6069,2018-05-01 01:10:05.281127,,,,avenue Mohamed Salah Sayadi - Skanes,,TN,TUN,,2018-04-12 07:36:24.977824
,eu-eeas-sanctions.6093,2018-05-01 01:10:05.456638,,,,,,LB,LBN,,2018-04-12 07:36:18.193750
Milton Keynes,eu-eeas-sanctions.6258,2018-05-01 01:10:05.689718,,,,"530-532 Elder Gate, Elder House",,GB,GBR,,2018-04-12 07:36:21.506604
Tehran,eu-eeas-sanctions.6412,2018-05-01 01:10:06.398413,,,,"9 Zohre Street [Ground Floor], Mofateh Street",,IR,IRN,,2018-04-12 07:36:20.147548
Tehran,eu-eeas-sanctions.6396,2018-05-01 01:10:06.574031,,,,"35 Bouali Sina Sharghi, Chehel Sotoun Street, Fatemi Square [Unit 1]",,IR,IRN,,2018-04-12 07:36:22.039814
Tehran,eu-eeas-sanctions.6380,2018-05-01 01:10:06.849274,,,,"10_and_12 64th Street, Yusef Abad",,IR,IRN,,2018-04-12 07:36:20.027416
Shiraz,eu-eeas-sanctions.6448,2018-05-01 01:10:06.999215,,,,Hossain Abad Avenue,,IR,IRN,,2018-04-12 07:36:20.514314
,eu-eeas-sanctions.6463,2018-05-01 01:10:07.207477,,,,,,YE,YEM,,2018-04-12 07:36:21.152766
,eu-eeas-sanctions.6561,2018-05-01 01:10:07.224202,,,,"Thawra Street, Ste Building 6ème étage",BP 2900,,,,2018-04-12 07:36:35.995324
Tehran,eu-eeas-sanctions.6678,2018-05-01 01:10:08.025131,,,,90 Fathi Shaghaghi Street,,IR,IRN,,2018-04-12 07:36:38.289991
,eu-eeas-sanctions.6553,2018-05-01 01:10:08.304612,,,,,,SO,SOM,,2018-04-12 07:36:36.711355
Damascus,eu-eeas-sanctions.6611,2018-05-01 01:10:08.487999,,,,P.O. Box 2231 (Damascus Branch),,SY,SYR,,2018-04-12 07:36:36.895099
Damascus,eu-eeas-sanctions.6611,2018-05-01 01:10:08.550582,,,,Moawiya St. (Damascus Branch),,SY,SYR,,2018-04-12 07:36:36.911744
Damascus,eu-eeas-sanctions.6611,2018-05-01 01:10:08.566951,,,,P.O. Box 933 (Damascus Branch),,SY,SYR,,2018-04-12 07:36:36.973158
Damascus,eu-eeas-sanctions.6611,2018-05-01 01:10:08.583489,,,,Yousef Azmeh Square (Damascus Branch),,SY,SYR,,2018-04-12 07:36:36.989786
Aleppo,eu-eeas-sanctions.6611,2018-05-01 01:10:08.600155,,,,P.O. Box 2 (Aleppo Branch),,SY,SYR,,2018-04-12 07:36:37.006490
Aleppo,eu-eeas-sanctions.6611,2018-05-01 01:10:08.617020,,,,Kastel Hajjarin St. (Aleppo Branch),,SY,SYR,,2018-04-12 07:36:37.070172
Damascus,eu-eeas-sanctions.6838,2018-05-01 01:10:08.859029,,,,5 Baghdad Street,,SY,SYR,,2018-04-12 07:36:37.864811
Damascus,eu-eeas-sanctions.6838,2018-05-01 01:10:08.930083,,,,PO Box 6394,,SY,SYR,,2018-04-12 07:36:37.889694
Tehran,eu-eeas-sanctions.6697,2018-05-01 01:10:09.417585,,,,Mehrabad Airport,,IR,IRN,,2018-04-12 07:36:36.886625
Beirut,eu-eeas-sanctions.6903,2018-05-01 01:10:09.625960,,,,"Makdessi Street, Hamra, Syrian Lebanese Commercial Bank Building, 6th Floor",,LB,LBN,,2018-04-12 07:36:38.606531
Beirut,eu-eeas-sanctions.6903,2018-05-01 01:10:09.642645,,,,P.O. Box 11-8701,,LB,LBN,,2018-04-12 07:36:38.623250
"Cemani, Grogol, Sukoharjo, Jawa Tengah",eu-eeas-sanctions.6943,2018-05-01 01:10:10.206191,,,,"58 Jl. Semenromo, 04/XV Ngruki",,ID,IDN,,2018-04-12 07:36:39.645556
"Kandahar city, Kandahar Province",eu-eeas-sanctions.7179,2018-05-01 01:10:11.773547,,,,"Branch Office 1: Room number 33, 5th Floor, Sarafi Market",,AF,AFG,,2018-04-12 07:36:47.158287
Kandahar Province,eu-eeas-sanctions.7179,2018-05-01 01:10:11.790220,,,,"Branch Office 2: Shop number 4, Azizi Bank, Haji Muhammad Isa Market, Wesh, Spin Boldak",,AF,AFG,,2018-04-12 07:36:47.224957
Helmand Province,eu-eeas-sanctions.7179,2018-05-01 01:10:11.911335,,,,"Branch Office 3: Safaar Bazaar, Garmser District",,AF,AFG,,2018-04-12 07:36:47.241691
Helmand Province,eu-eeas-sanctions.7179,2018-05-01 01:10:11.927846,,,,Branch Office 4: Lashkar Gah,,AF,AFG,,2018-04-12 07:36:47.258373
Helmand Province,eu-eeas-sanctions.7179,2018-05-01 01:10:11.944505,,,,Branch Office 5: Gereshk District,,AF,AFG,,2018-04-12 07:36:47.313254
Nimroz Province,eu-eeas-sanctions.7179,2018-05-01 01:10:11.961124,,,,Branch Office 6: Zaranj District,,AF,AFG,,2018-04-12 07:36:47.330400
Basilan,eu-eeas-sanctions.3225,2018-05-01 01:10:01.156950,,,,,,PH,PHL,,2018-04-12 07:35:57.319978
"Miramshah, North Waziristan",eu-eeas-sanctions.4020,2018-05-01 01:10:01.653080,,,,Kela neighbourhood/Danda neighbourhood,,PK,PAK,,2018-04-12 07:36:13.551475
"Miramshah, North Waziristan",eu-eeas-sanctions.4020,2018-05-01 01:10:01.786638,,,,Manba’ul uloom Madrasa,,PK,PAK,,2018-04-12 07:36:13.563090
"Miramshah, North Waziristan",eu-eeas-sanctions.4020,2018-05-01 01:10:01.803027,,,,Dergey Manday Madrasa,,PK,PAK,,2018-04-12 07:36:13.576463
Radès Ben Arous,eu-eeas-sanctions.6046,2018-05-01 01:10:04.777290,,,,11 Rue de France,,TN,TUN,,2018-04-12 07:36:24.856176
Hammam - Sousse,eu-eeas-sanctions.6062,2018-05-01 01:10:05.010693,,,,17 avenue de la République,,TN,TUN,,2018-04-12 07:36:27.014356
Carthage -Tunis,eu-eeas-sanctions.6086,2018-05-01 01:10:05.506305,,,,8 rue du Commandant Béjaoui,,TN,TUN,,2018-04-12 07:36:20.052625
Tripoli,eu-eeas-sanctions.6138,2018-05-01 01:10:06.006930,,,,,81370,LY,LBY,,2018-04-12 07:36:18.935460
Janzour,eu-eeas-sanctions.6138,2018-05-01 01:10:06.023426,,,,,76351,LY,LBY,,2018-04-12 07:36:19.005830
Tehran,eu-eeas-sanctions.6688,2018-05-01 01:10:09.050627,,,,"12 Ferdowsi, Avenue Sakhaee, avenue 30 Tir (South), nr 66",,,,,2018-04-12 07:36:36.736526
Tehran,eu-eeas-sanctions.6886,2018-05-01 01:10:09.254954,,,,"Postal address: Shishesh Mina Street, Karaj Special Road",,IR,IRN,,2018-04-12 07:36:38.973822
"Jodipan, Blimbing, Malang",eu-eeas-sanctions.6944,2018-05-01 01:10:09.797162,,,,42285 Jalan Ir. H. Juanda 8/10,RT/RW 002/001,ID,IDN,,2018-04-12 07:36:39.645483
Damascus,eu-eeas-sanctions.6905,2018-05-01 01:10:10.134817,,,,"Zillat Street, Mazza Area, Dar Al Saadi Building 1st, 5th, and 6th Floor",,SY,SYR,,2018-04-12 07:36:42.340210
Damascus,eu-eeas-sanctions.6905,2018-05-01 01:10:10.197434,,,,P.O. Box 9120,,SY,SYR,,2018-04-12 07:36:42.356983
Damascus,eu-eeas-sanctions.7097,2018-05-01 01:10:10.885719,,,,Al-Mohafazeh Square,P.O. Box 417,SY,SYR,,2018-04-12 07:36:42.929058
Luxemburg,eu-eeas-sanctions.7099,2018-05-01 01:10:11.214676,,,,17 rue Beaumont,1219,LU,LUX,,2018-04-12 07:36:42.998919
"Mir Ali, North Waziristan Agency, Federal Administered Tribal Areas",eu-eeas-sanctions.7167,2018-05-01 01:10:11.919928,,,,,,PK,PAK,,2018-04-12 07:36:44.041183
Quetta,eu-eeas-sanctions.7179,2018-05-01 01:10:11.977901,,,,"Branch Office 7: Dr Barno Road,",,PK,PAK,,2018-04-12 07:36:47.347239
Quetta,eu-eeas-sanctions.7179,2018-05-01 01:10:12.127554,,,,"Branch Office 7: Haji Mohammed Plaza, Tol Aram Road, near Jamaluddin Afghani Road",,PK,PAK,,2018-04-12 07:36:47.412106
Quetta,eu-eeas-sanctions.7179,2018-05-01 01:10:12.257203,,,,Branch Office 7: Kandahari Bazaar,,PK,PAK,,2018-04-12 07:36:47.433127
Baluchistan Province,eu-eeas-sanctions.7179,2018-05-01 01:10:12.273774,,,,Branch Office 8: Chaman,,PK,PAK,,2018-04-12 07:36:47.529978
"Chaghi, Baluchistan Province",eu-eeas-sanctions.7179,2018-05-01 01:10:12.338058,,,,Branch Office 9: Chaghi Bazaar,,AF,AFG,,2018-04-12 07:36:47.546593
"Zahedan, Zabol Province",eu-eeas-sanctions.7179,2018-05-01 01:10:12.361667,,,,Branch Office 10,,IR,IRN,,2018-04-12 07:36:47.563331
"Sudak, Novy Svet Crimea",eu-eeas-sanctions.7430,2018-05-01 01:10:14.511084,,,,str. Shalapina 1,298032,,,,2018-04-12 07:37:28.495197
"г. Судак, пгт. Новый Свет Крым",eu-eeas-sanctions.7430,2018-05-01 01:10:14.592659,,,,"ул. Шаляпина, д. 1",298032,,,,2018-04-12 07:37:28.517299
Chaman (Baluchistan Province),eu-eeas-sanctions.105763,2018-05-01 01:10:17.262589,,,,"Branch Office 1 Sanatan (variant Sanatin) Bazaar, Sanatan Bazaar Street, near Trench (variant Tranch) Road",,PK,PAK,,2018-04-12 07:37:50.000325
,eu-eeas-sanctions.105763,2018-05-01 01:10:17.503314,,,,,,IR,IRN,,2018-04-12 07:37:50.021600
Dubai,eu-eeas-sanctions.105763,2018-05-01 01:10:17.519867,,,,,,AE,ARE,,2018-04-12 07:37:50.103235
(Helmand Province),eu-eeas-sanctions.105763,2018-05-01 01:10:17.536211,,,,,,AF,AFG,,2018-04-12 07:37:50.163909
(Herat Province),eu-eeas-sanctions.105763,2018-05-01 01:10:17.552982,,,,,,AF,AFG,,2018-04-12 07:37:50.188394
(Kandahar Province),eu-eeas-sanctions.105763,2018-05-01 01:10:17.569535,,,,,,AF,AFG,,2018-04-12 07:37:50.213333
Islamabad,eu-eeas-sanctions.105763,2018-05-01 01:10:17.586305,,,,,,PK,PAK,,2018-04-12 07:37:50.277076
Karachi,eu-eeas-sanctions.105763,2018-05-01 01:10:17.653109,,,,,,PK,PAK,,2018-04-12 07:37:50.346681
Peshawar,eu-eeas-sanctions.105763,2018-05-01 01:10:17.669642,,,,,,PK,PAK,,2018-04-12 07:37:50.363317
Lahore,eu-eeas-sanctions.105763,2018-05-01 01:10:17.686267,,,,,,PK,PAK,,2018-04-12 07:37:50.379992
Quetta,eu-eeas-sanctions.105763,2018-05-01 01:10:17.702997,,,,,,PK,PAK,,2018-04-12 07:37:50.396648
,eu-eeas-sanctions.107063,2018-05-01 01:10:18.553611,,,,,,DE,DEU,,2018-04-12 07:37:52.543490
,eu-eeas-sanctions.107681,2018-05-01 01:10:18.753882,,,,,,SY,SYR,,2018-04-12 07:37:53.646921
,eu-eeas-sanctions.107701,2018-05-01 01:10:19.066963,,,,,,SY,SYR,,2018-04-12 07:37:53.654666
Kafia Kingi,eu-eeas-sanctions.108111,2018-05-01 01:10:19.254013,,,,,,,,,2018-04-12 07:37:54.460534
Bas-Uolo,eu-eeas-sanctions.108111,2018-05-01 01:10:19.270677,,,,,,CD,COD,,2018-04-12 07:37:54.487352
Oslo,eu-eeas-sanctions.3641,2018-05-01 01:10:00.501318,,,,36-V Heimdalsgate,0578,NO,NOR,,2018-04-12 07:35:57.025807
"Butembo, North Kivu",eu-eeas-sanctions.3745,2018-05-01 01:10:00.906472,,,,,,CD,COD,,2018-04-12 07:35:59.004290
,eu-eeas-sanctions.3341,2018-05-01 01:10:01.452517,,,,,,ID,IDN,,2018-04-12 07:35:57.784364
"Atimonana, Quezon Province",eu-eeas-sanctions.5264,2018-05-01 01:10:02.166766,,,,,,PH,PHL,,2018-04-12 07:36:16.952373
Harare,eu-eeas-sanctions.5336,2018-05-01 01:10:02.309156,,,,"55 Samora Machel Avenue, Trustee House, 10th Floor",,ZW,ZWE,,2018-04-12 07:36:12.189509
Harare,eu-eeas-sanctions.5336,2018-05-01 01:10:02.334103,,,,PO Box 6597,,ZW,ZWE,,2018-04-12 07:36:12.205736
Tehran,eu-eeas-sanctions.5290,2018-05-01 01:10:03.092788,,,,P.O. Box 16595-365,,IR,IRN,,2018-04-12 07:36:09.637702
Tehran,eu-eeas-sanctions.5713,2018-05-01 01:10:04.043346,,,,"1 37th Avenue, Asadabadi Street",,IR,IRN,,2018-04-12 07:36:15.580239
Tehran,eu-eeas-sanctions.5743,2018-05-01 01:10:04.885628,,,,,,IR,IRN,,2018-04-12 07:36:17.168532
Sultanate of Oman,eu-eeas-sanctions.6111,2018-05-01 01:10:05.689805,,,,,,OM,OMN,,2018-04-12 07:36:20.523081
Tripoli,eu-eeas-sanctions.6124,2018-05-01 01:10:05.944626,,,,"1 Fateh Tower Office No.99 22nd Floor, Borgaida Street",1103,LY,LBY,,2018-04-12 07:36:20.889742
Damascus,eu-eeas-sanctions.6523,2018-05-01 01:10:07.920879,,,,"Insurance Bldg- Yousef Al-azmeh sqr., P.O. Box: 2337",,SY,SYR,,2018-04-12 07:36:35.861879
Mashhad,eu-eeas-sanctions.6684,2018-05-01 01:10:08.113011,,,,"2nd km of Khalaj Road End of Seyyedi St, P.O. Box 91735-549, 91735",,IR,IRN,,2018-04-12 07:36:37.731183
Damascus,eu-eeas-sanctions.6559,2018-05-01 01:10:08.375133,,,,Daa'ra Highway,,SY,SYR,,2018-04-12 07:36:36.911491
Tehran,eu-eeas-sanctions.6676,2018-05-01 01:10:08.558761,,,,"75 Mehran Afrand St [Unit 5, 2nd Floor],  Sattarkhan St",,,,,2018-04-12 07:36:38.231534
Damascus,eu-eeas-sanctions.6836,2018-05-01 01:10:08.671741,,,,Barzeh Street,PO Box 4470,,,,2018-04-12 07:36:38.386991
"Quetta, Baluchistan Province",eu-eeas-sanctions.7066,2018-05-01 01:10:11.069488,,,,"Abdul Manan Chowk, Pashtunabad",,PK,PAK,,2018-04-12 07:36:46.124616
,eu-eeas-sanctions.7204,2018-05-01 01:10:11.494347,,,,,,ML,MLI,,2018-04-12 07:36:44.590801
,eu-eeas-sanctions.7219,2018-05-01 01:10:11.669210,,,,,,ML,MLI,,2018-04-12 07:36:48.074796
,eu-eeas-sanctions.7232,2018-05-01 01:10:12.465638,,,,,,ML,MLI,,2018-04-12 07:36:45.224301
Homs,eu-eeas-sanctions.7392,2018-05-01 01:10:13.967413,,,,"352 Tripoli Street, General Company for Homs Refinery Building, P.O. Box 352",,SY,SYR,,2018-04-12 07:37:18.837650
Moscow,eu-eeas-sanctions.7440,2018-05-01 01:10:14.839091,,,,"International Highway, House 31, building 1",141411,RU,RUS,,2018-04-12 07:37:43.966682
Москва г,eu-eeas-sanctions.7440,2018-05-01 01:10:14.880684,,,,"Международное ш, дом 31, строение 1",141411,RU,RUS,,2018-04-12 07:37:43.983272
,eu-eeas-sanctions.7486,2018-05-01 01:10:15.473285,,,,,,FR,FRA,,2018-04-12 07:37:43.503324
,eu-eeas-sanctions.7486,2018-05-01 01:10:15.489877,,,,,,TR,TUR,,2018-04-12 07:37:43.519970
,eu-eeas-sanctions.7486,2018-05-01 01:10:15.514345,,,,,,SY,SYR,,2018-04-12 07:37:43.583348
Grenoble,eu-eeas-sanctions.7486,2018-05-01 01:10:15.531006,,,,,,FR,FRA,,2018-04-12 07:37:43.599968
Pyongyang,eu-eeas-sanctions.7490,2018-05-01 01:10:15.918641,,,,"Donghung Dong, Central District, PO Box 120",,KP,PRK,,2018-04-12 07:37:44.061695
Pyongyang,eu-eeas-sanctions.7490,2018-05-01 01:10:15.935059,,,,"Dongheung-dong Changgwang Street, Chung-Ku, PO Box 125",,KP,PRK,,2018-04-12 07:37:44.078194
Damascus,eu-eeas-sanctions.7584,2018-05-01 01:10:16.602603,,,,"Al Karim for Trade and Industry, PO Box 111",5797,SY,SYR,,2018-04-12 07:37:48.221371
,eu-eeas-sanctions.105307,2018-05-01 01:10:16.619250,,,,,,AE,ARE,,2018-04-12 07:37:48.942617
Beirut,eu-eeas-sanctions.7594,2018-05-01 01:10:16.777570,,,,"DK Middle-East & Africa Regional Office, Peres Lazaristes Center, No. 3, 5th Floor, Emir Bachir Street, Beirut Central District, Bachoura Sector",,LB,LBN,,2018-04-12 07:37:49.420805
Boda,eu-eeas-sanctions.106138,2018-05-01 01:10:17.085922,,,,,,CF,CAF,,2018-04-12 07:37:49.542938
Chaman (Baluchistan Province),eu-eeas-sanctions.105748,2018-05-01 01:10:17.844846,,,,,,PK,PAK,,2018-04-12 07:37:49.605552
Minsk,eu-eeas-sanctions.3412,2018-05-01 01:10:00.781341,,,,"Белорусская ассоциация ветеранов спецподразделений войск МВД ""Честь"", Минск Маяковского, 111",220028,BY,BLR,,2018-04-12 07:35:57.241834
Pyongyang,eu-eeas-sanctions.5613,2018-05-01 01:10:03.029804,,,,"Rakwon-dong, Pothonggang District",,KP,PRK,,2018-04-12 07:36:15.046665
