entity_id,description,__last_seen,place,country_code,country_name,quality,__first_seen
un-sc-sanctions.6908090,,2018-05-01 01:05:06.223935,Ar-Ramadi,IQ,Iraq,,2018-04-12 07:32:48.203856
un-sc-sanctions.2863393,,2018-05-01 01:05:07.592319,"Shunkrai village, Sarkani District, Konar Province",AF,Afghanistan,,2018-04-12 07:33:17.132224
un-sc-sanctions.6908050,,2018-05-01 01:05:08.159249,Baghdad,IQ,Iraq,,2018-04-12 07:33:03.381225
un-sc-sanctions.6908068,,2018-05-01 01:05:08.250116,Tikrit,IQ,Iraq,,2018-04-12 07:33:02.437371
un-sc-sanctions.6908098,,2018-05-01 01:05:08.376303,Baghdad,IQ,Iraq,,2018-04-12 07:33:04.615095
un-sc-sanctions.6908073,,2018-05-01 01:05:08.593133,Tikrit,IQ,Iraq,,2018-04-12 07:33:03.440118
un-sc-sanctions.111303,,2018-05-01 01:05:09.543405,Ghazni Province,AF,Afghanistan,,2018-04-12 07:33:05.162890
un-sc-sanctions.111303,,2018-05-01 01:05:09.559874,Logar Province,AF,Afghanistan,,2018-04-12 07:33:05.179558
un-sc-sanctions.111704,,2018-05-01 01:05:09.943573,,KW,Kuwait,,2018-04-12 07:33:05.463019
un-sc-sanctions.6908699,,2018-05-01 01:05:10.343730,,SO,Somalia,,2018-04-12 07:33:06.910516
un-sc-sanctions.6908525,,2018-05-01 01:05:11.219836,Doma,LY,Libya,,2018-04-12 07:33:06.608851
un-sc-sanctions.6908468,,2018-05-01 01:05:11.694843,Derna,LY,Libya,,2018-04-12 07:33:08.563350
un-sc-sanctions.2813149,,2018-05-01 01:05:12.687369,"Bagac, Bagamanok (Catanduanes)",PH,Philippines,,2018-04-12 07:33:08.946488
un-sc-sanctions.112039,,2018-05-01 01:05:12.812246,Makassar (South Sulawesi),ID,Indonesia,,2018-04-12 07:33:11.555787
un-sc-sanctions.2813147,,2018-05-01 01:05:12.970770,"Arco, Lamitan (Basilan)",PH,Philippines,,2018-04-12 07:33:09.355891
un-sc-sanctions.111113,,2018-05-01 01:05:13.487427,Sayd Karam District (Paktia Province),AF,Afghanistan,,2018-04-12 07:33:09.739389
un-sc-sanctions.110913,,2018-05-01 01:05:13.654338,Ghazni Province,AF,Afghanistan,,2018-04-12 07:33:10.037225
un-sc-sanctions.110579,,2018-05-01 01:05:13.654694,"Naw Deh village, Deh Rawud District (Uruzgan Province)",AF,Afghanistan,,2018-04-12 07:33:10.981162
un-sc-sanctions.110579,,2018-05-01 01:05:13.671414,Maiwand District (Kandahar Province),AF,Afghanistan,,2018-04-12 07:33:10.997703
un-sc-sanctions.112042,,2018-05-01 01:05:13.671267,Tabarka,TN,Tunisia,,2018-04-12 07:33:10.029294
un-sc-sanctions.110962,,2018-05-01 01:05:03.180963,"Malaghi Village, Kunduz District (Kunduz Province)",AF,Afghanistan,,2018-04-12 07:32:50.679488
un-sc-sanctions.3016479,,2018-05-01 01:05:03.595448,Kandahar Province,AF,Afghanistan,,2018-04-12 07:32:49.320579
un-sc-sanctions.110944,,2018-05-01 01:05:03.795218,Kohistan District (Faryab Province),AF,Afghanistan,,2018-04-12 07:32:50.446396
un-sc-sanctions.111205,,2018-05-01 01:05:04.637723,Baghran District (Helmand Province),AF,Afghanistan,,2018-04-12 07:32:58.471019
un-sc-sanctions.111205,,2018-05-01 01:05:04.696136,Now Zad District (Helmand Province),AF,Afghanistan,,2018-04-12 07:32:58.495970
un-sc-sanctions.6908408,,2018-05-01 01:05:06.799745,Al Baraka,SA,Saudi Arabia,,2018-04-12 07:33:02.313081
un-sc-sanctions.6908419,,2018-05-01 01:05:06.966974,Mosul (Ninawa Province),IQ,Iraq,,2018-04-12 07:33:02.028844
