entity_id,description,__last_seen,place,country_code,country_name,quality,__first_seen
gb-hmt-sanctions.13036,,2018-04-26 12:44:41.044943,Leningrad (St Petersburg),,,,2018-04-12 08:17:33.416321
gb-hmt-sanctions.13126,,2018-04-26 12:44:43.722257,Dammam,SA,Saudi Arabia,,2018-04-12 08:17:31.904391
gb-hmt-sanctions.12945,,2018-04-26 12:44:44.351609,"Rahim Yar Khan, Punjab Province",PK,Pakistan,,2018-04-12 08:17:22.281090
gb-hmt-sanctions.13173,,2018-04-26 12:44:45.010216,Stalino City (now Donetsk),,,,2018-04-12 08:17:31.362685
gb-hmt-sanctions.13286,,2018-04-26 12:44:47.956194,"Heath, Cardiff, Wales",GB,United Kingdom,,2018-04-12 08:17:34.571882
gb-hmt-sanctions.13104,,2018-04-26 12:44:51.980125,"Almaty, Kazakh SSR",KZ,Kazakhstan,,2018-04-12 08:17:24.840733
gb-hmt-sanctions.13322,,2018-04-26 12:44:53.658932,Annaba,DZ,Algeria,,2018-04-12 08:17:51.595252
gb-hmt-sanctions.10439,,2018-04-26 12:44:13.788511,"(a) Najaf, Iraq (b) Tehran, Iran (Islamic Republic of)",,(a) Iraq (b) Iran,,2018-04-12 08:16:26.240234
gb-hmt-sanctions.11617,,2018-04-26 12:44:18.541527,Tunis,TN,Tunisia,,2018-04-12 08:16:39.484211
gb-hmt-sanctions.13038,,2018-04-26 12:44:42.741571,Zhetikara,,Kazakh Soviet Socialist Republic,,2018-04-12 08:17:21.711846
gb-hmt-sanctions.6951,,2018-04-26 12:45:10.333541,"(1) Kandahar Province (2) Tirin Kot District, Uruzgan Province",AF,Afghanistan,,2018-04-12 08:18:23.983413
gb-hmt-sanctions.7409,,2018-04-26 12:45:11.963895,"Taluqan village, Panjwai District, Kandahar Province",AF,Afghanistan,,2018-04-12 08:18:21.865880
gb-hmt-sanctions.7863,,2018-04-26 12:45:30.579701,"Kher, Ratnagiri, Maharashtra",IN,India,,2018-04-12 08:18:39.256980
gb-hmt-sanctions.12867,,2018-04-26 12:44:45.538810,Kandahar Province,AF,Afghanistan,,2018-04-12 08:17:17.677475
gb-hmt-sanctions.13287,,2018-04-26 12:44:47.310174,"High Wycombe, Buckinghamshire",GB,United Kingdom,,2018-04-12 08:17:34.850031
gb-hmt-sanctions.13192,,2018-04-26 12:44:49.945448,"1) Bayt al-Ahmar, Sanaa Governorate 2) Sanaa, 3) Sana'a, Sanhan, Al-Rib' al-Sharqi",YE,Yemen,,2018-04-12 08:17:36.572631
gb-hmt-sanctions.13528,,2018-04-26 12:44:57.273307,Pyongyang,KP,DPRK,,2018-04-12 08:18:10.792236
gb-hmt-sanctions.6942,,2018-04-26 12:45:03.670086,"Panjwai District, Kandahar Province",AF,Afghanistan,,2018-04-12 08:18:19.356928
gb-hmt-sanctions.12023,,2018-04-26 12:44:27.314589,Latakia,,,,2018-04-12 08:16:45.995961
gb-hmt-sanctions.12893,,2018-04-26 12:44:39.453203,"Kostiantynivka, Donetsk oblast",,,,2018-04-12 08:17:19.122273
gb-hmt-sanctions.12810,,2018-04-26 12:44:40.866246,Kabul Province,AF,Afghanistan,,2018-04-12 08:17:16.829665
gb-hmt-sanctions.12791,,2018-04-26 12:44:40.874434,governorate of Latakia,,,,2018-04-12 08:17:16.154171
gb-hmt-sanctions.12953,,2018-04-26 12:44:41.366544,Alagir,,"North-Ossetian Autonomous SSR, RSFSR",,2018-04-12 08:17:20.384044
gb-hmt-sanctions.13067,,2018-04-26 12:44:41.541594,Novosibirsk,,,,2018-04-12 08:17:24.424059
gb-hmt-sanctions.13395,,2018-04-26 12:44:58.227127,Simferopol,,Ukranian SSR,,2018-04-12 08:17:43.083120
gb-hmt-sanctions.13268,,2018-04-26 12:45:04.615882,Baluchistan Province,PK,Pakistan,,2018-04-12 08:17:41.476655
gb-hmt-sanctions.7172,,2018-04-26 12:45:11.017169,"Pashmul village, Panjwai District, Kandahar Province",AF,Afghanistan,,2018-04-12 08:18:23.261423
gb-hmt-sanctions.7626,,2018-04-26 12:45:15.672917,"al-Awja, near Tikrit",IQ,Iraq,,2018-04-12 08:18:44.591196
gb-hmt-sanctions.13349,,2018-04-26 12:45:00.260004,,SA,Saudi Arabia,,2018-04-12 08:17:43.457612
gb-hmt-sanctions.7427,,2018-04-26 12:45:15.993181,"Awlyatak Village, Gardan Masjid Area, Chaki Wardak District, Maidan Wardak Province",AF,Afghanistan,,2018-04-12 08:18:26.220806
gb-hmt-sanctions.7848,,2018-04-26 12:45:18.144810,Johor,MY,Malaysia,,2018-04-12 08:18:35.456681
gb-hmt-sanctions.7890,,2018-04-26 12:45:19.429070,(1) Kef Rih (2) Guelma,,(1)-(2) Algeria,,2018-04-12 08:18:32.397292
gb-hmt-sanctions.13615,,2018-04-26 12:45:00.561046,"(a) Baghdad, Iraq (b) Tel Afar, Nineveh Province, Iraq",,,,2018-04-12 08:18:16.008615
gb-hmt-sanctions.13252,,2018-04-26 12:45:01.643150,"Jableh, Lattakia Province",,,,2018-04-12 08:17:37.267500
gb-hmt-sanctions.9225,,2018-04-26 12:44:07.377838,Al-Khitan area,KW,Kuwait,,2018-04-12 08:16:32.068228
gb-hmt-sanctions.12412,,2018-04-26 12:44:32.116192,Damascus,,,,2018-04-12 08:16:58.021358
gb-hmt-sanctions.12157,,2018-04-26 12:44:34.932020,(1) Samarra,,(1) Iraq (2) Iraq,,2018-04-12 08:16:56.631379
gb-hmt-sanctions.12932,,2018-04-26 12:44:39.290787,"Ordzhonikidze, North Ossetian ASSR",,,,2018-04-12 08:17:20.886664
gb-hmt-sanctions.13022,,2018-04-26 12:44:42.558313,"(1) Mayom County, Unity State (2) Mayan, Unity State",,,,2018-04-12 08:17:37.151235
gb-hmt-sanctions.12944,,2018-04-26 12:44:42.733243,Moscow,,,,2018-04-12 08:17:21.222015
gb-hmt-sanctions.13135,,2018-04-26 12:44:46.659844,Warah,KW,Kuwait,,2018-04-12 08:17:24.190747
gb-hmt-sanctions.13012,,2018-04-26 12:44:57.789264,Donetsk,,,,2018-04-12 08:17:21.828578
